Order ID,Product ID,Category,Sub-Category,Order Date,Ship Date,Customer ID,Customer Name,Region,Country,Sales,Quantity,Discount,Profit,Shipping Cost,Payment Method,Review Score
ORD1161,PROD1171,Toys,Puzzles,15-01-2025,19-01-2025,CUST1271,Shelly Benton,Europe,UK,211.92,3,0.21,46.96,27.24,Gift Card,2
ORD1162,PROD1172,Clothing,Shoes,14-08-2024,18-08-2024,CUST1272,Dr. Cindy Wilkerson MD,Asia,Japan,340.88,1,0.06,89.24,17.35,Debit Card,5
ORD1163,PROD1173,Electronics,Laptops,18-12-2024,22-12-2024,CUST1273,Cameron Warren,Europe,Germany,491.26,1,0.23,71.31,9.35,Gift Card,1
ORD1164,PROD1174,Electronics,Tablets,03-02-2025,08-02-2025,CUST1274,Thomas Schultz,Australia,New Zealand,161.41,3,0.2,25.31,5.88,Gift Card,1
ORD1165,PROD1175,Books,Comics,18-06-2024,27-06-2024,CUST1275,James Carter,Asia,South Korea,41.95,4,0.13,12.2,34.98,Gift Card,2
ORD1166,PROD1176,Sports,Treadmills,22-12-2024,29-12-2024,CUST1276,Mandy Jordan,Australia,Australia,391.96,1,0.25,101.1,36.92,Gift Card,1
ORD1167,PROD1177,Books,Non-Fiction,16-12-2024,20-12-2024,CUST1277,Zachary Thomas,Europe,Germany,50.87,4,0.19,14.89,6.04,Gift Card,2
ORD1168,PROD1178,Home & Kitchen,Bedding,02-09-2024,08-09-2024,CUST1278,Lori Ryan,Europe,Italy,308.49,1,0.08,74.01,11.18,Credit Card,3
ORD1169,PROD1179,Beauty,Perfumes,23-09-2024,29-09-2024,CUST1279,Timothy Pierce,Europe,UK,203.83,1,0.16,40.19,37.21,Gift Card,2
ORD1170,PROD1180,Clothing,Shoes,13-08-2024,20-08-2024,CUST1280,James Jones,North America,Canada,161.07,3,0.08,42.9,49,Credit Card,1
ORD1171,PROD1181,Sports,Dumbbells,14-08-2024,21-08-2024,CUST1281,Megan Roberts,Europe,France,446.2,1,0.06,105.51,23.64,Gift Card,4
ORD1172,PROD1182,Home & Kitchen,Cookware,06-04-2024,10-04-2024,CUST1282,Sherry Wagner,South America,Argentina,175.98,2,0.14,46.98,44.49,Credit Card,3
ORD1173,PROD1183,Electronics,Smartphones,30-03-2024,04-04-2024,CUST1283,Jerry Gardner,Europe,France,315.64,2,0.21,86.47,14.3,Credit Card,1
ORD1174,PROD1184,Clothing,Shirts,21-08-2024,23-08-2024,CUST1284,Vanessa Johnston,North America,USA,427.04,3,0.24,83.41,33.36,Debit Card,4
ORD1175,PROD1185,Beauty,Perfumes,17-03-2024,20-03-2024,CUST1285,Danny Lam,South America,Argentina,53.33,2,0.28,6.92,30.11,PayPal,3
ORD1176,PROD1186,Electronics,Headphones,21-11-2024,25-11-2024,CUST1286,Heidi Collier,Europe,France,333.63,3,0.17,93.97,14.57,Debit Card,2
ORD1177,PROD1187,Electronics,Headphones,30-03-2024,06-04-2024,CUST1287,Derrick Robertson,North America,USA,53.88,4,0.08,13.42,43.64,Credit Card,3
ORD1178,PROD1188,Beauty,Makeup,17-11-2024,19-11-2024,CUST1288,Linda Marsh,Asia,India,362.47,4,0.05,57.4,6.44,Debit Card,1
ORD1179,PROD1189,Toys,Stuffed Toys,17-02-2025,24-02-2025,CUST1289,Emma Johnson,South America,Brazil,151.89,1,0.3,32.81,5.33,Gift Card,3
ORD1180,PROD1190,Books,Educational,06-12-2024,12-12-2024,CUST1290,Elizabeth Davis,Australia,New Zealand,172.02,3,0.15,28.73,37.96,PayPal,2
ORD1181,PROD1191,Toys,Board Games,13-12-2024,16-12-2024,CUST1291,Tony Snyder,South America,Colombia,118.31,2,0.2,14.72,29.96,PayPal,1
ORD1182,PROD1192,Toys,Board Games,22-03-2024,30-03-2024,CUST1292,Amanda Sosa,Asia,China,389.63,3,0.14,100.62,34.92,Gift Card,3
ORD1183,PROD1193,Books,Fiction,10-12-2024,14-12-2024,CUST1293,Andrea Flores,Australia,Australia,137.9,2,0.09,36.86,32.42,Credit Card,3
ORD1184,PROD1194,Books,Educational,29-06-2024,04-07-2024,CUST1294,Michael Davenport,Asia,India,97.09,3,0.24,10.47,43.3,Credit Card,5
ORD1185,PROD1195,Sports,Dumbbells,02-11-2024,11-11-2024,CUST1295,Jacob Harris,Europe,France,290.19,1,0.1,33.13,5.35,PayPal,1
ORD1186,PROD1196,Clothing,Shoes,06-03-2024,09-03-2024,CUST1296,Alexander Madden,Asia,India,136.89,3,0.16,34.94,9.58,Gift Card,3
ORD1187,PROD1197,Toys,Action Figures,25-05-2024,29-05-2024,CUST1297,Shirley Carter,North America,Canada,111.4,2,0.1,15.58,33.01,Credit Card,3
ORD1188,PROD1198,Books,Fiction,16-04-2024,25-04-2024,CUST1298,Peter Howard,South America,Colombia,10.07,3,0.2,1.88,47.64,PayPal,2
ORD1189,PROD1199,Toys,Stuffed Toys,08-12-2024,10-12-2024,CUST1299,Jeffrey Tyler,Europe,Italy,159.43,4,0.19,17.97,25.69,PayPal,2
ORD1190,PROD1200,Beauty,Makeup,10-09-2024,18-09-2024,CUST1300,Wendy Juarez,North America,Canada,270.03,4,0.24,53.72,8.71,Debit Card,5
ORD1191,PROD1201,Beauty,Perfumes,24-07-2024,27-07-2024,CUST1301,Robert Anderson,Australia,Australia,178.18,2,0.19,42.32,47.72,Debit Card,5
ORD1192,PROD1202,Home & Kitchen,Bedding,04-07-2024,11-07-2024,CUST1302,Christopher Walker,North America,Mexico,333,4,0.02,98.85,16.7,Debit Card,1
ORD1193,PROD1203,Home & Kitchen,Cookware,31-07-2024,02-08-2024,CUST1303,Tammy Garner,Asia,India,97.88,3,0.07,24.81,37.99,Credit Card,1
ORD1194,PROD1204,Home & Kitchen,Furniture,27-12-2024,04-01-2025,CUST1304,Rachel Rush,North America,Canada,29.12,3,0.22,6.51,14.84,Gift Card,5
ORD1195,PROD1205,Home & Kitchen,Bedding,12-11-2024,16-11-2024,CUST1305,Matthew Hernandez,Asia,Japan,203.26,2,0.06,36.26,14.06,Debit Card,1
ORD1196,PROD1206,Books,Educational,20-09-2024,22-09-2024,CUST1306,Monica Young,North America,Mexico,145.25,1,0.12,32.03,34.66,PayPal,3
ORD1197,PROD1207,Home & Kitchen,Decor,16-04-2024,22-04-2024,CUST1307,Michael Cox,Europe,Germany,396.84,1,0.23,97.7,31.67,PayPal,4
ORD1198,PROD1208,Beauty,Makeup,19-04-2024,26-04-2024,CUST1308,Amy Ibarra,Australia,Australia,175.31,2,0.15,40.68,49.55,PayPal,2
ORD1199,PROD1209,Clothing,Shirts,20-07-2024,27-07-2024,CUST1309,James Underwood,Europe,Italy,29.83,4,0.3,5.92,11.12,PayPal,5
ORD1200,PROD1210,Books,Comics,20-11-2024,23-11-2024,CUST1310,Arthur Delgado,North America,USA,175.97,3,0.27,41.94,8.1,Credit Card,2
ORD1201,PROD1211,Toys,Stuffed Toys,24-07-2024,29-07-2024,CUST1311,Randall Braun,Asia,South Korea,30,4,0,4.32,8.3,PayPal,3
ORD1202,PROD1212,Books,Fiction,28-08-2024,02-09-2024,CUST1312,Michael Mckay,Australia,Australia,266.12,4,0.05,63.7,38.29,Credit Card,3
ORD1203,PROD1213,Books,Non-Fiction,14-07-2024,21-07-2024,CUST1313,Laura Gay DVM,South America,Brazil,21.96,2,0.01,2.7,23.45,Gift Card,4
ORD1204,PROD1214,Home & Kitchen,Decor,18-11-2024,23-11-2024,CUST1314,Corey Norris,Europe,France,104.41,4,0.16,28.02,25.71,PayPal,5
ORD1205,PROD1215,Beauty,Makeup,20-09-2024,26-09-2024,CUST1315,John Washington,Australia,New Zealand,186.26,2,0.07,33.56,23.3,Debit Card,4
ORD1206,PROD1216,Toys,Stuffed Toys,21-10-2024,25-10-2024,CUST1316,Becky Diaz,South America,Argentina,52.69,1,0.1,6.41,6.5,PayPal,3
ORD1207,PROD1217,Beauty,Skincare,02-03-2024,05-03-2024,CUST1317,David Anderson,Asia,Japan,341.73,1,0.28,47.14,12.15,Debit Card,3
ORD1208,PROD1218,Electronics,Smartphones,14-08-2024,17-08-2024,CUST1318,Allison Brown,Asia,India,290.49,1,0.13,42.83,28.88,Gift Card,4
ORD1209,PROD1219,Sports,Bicycles,30-05-2024,04-06-2024,CUST1319,Tina Bishop,Europe,Italy,249.39,4,0.01,44.33,21.45,PayPal,3
ORD1210,PROD1220,Beauty,Skincare,05-08-2024,07-08-2024,CUST1320,Susan Wise,Australia,Australia,447.53,1,0.02,81.5,34.74,PayPal,5
ORD1211,PROD1221,Home & Kitchen,Bedding,04-01-2025,12-01-2025,CUST1321,Brian Jones,Europe,Germany,293.82,3,0.08,82.79,26.11,Credit Card,1
ORD1212,PROD1222,Beauty,Makeup,09-12-2024,14-12-2024,CUST1322,Anna Harris,Asia,South Korea,74.2,2,0.14,14.63,40.82,PayPal,3
ORD1213,PROD1223,Home & Kitchen,Furniture,14-04-2024,20-04-2024,CUST1323,Jason Cardenas,Australia,Australia,424.25,2,0.05,63.43,46.06,Debit Card,5
ORD1214,PROD1224,Beauty,Makeup,22-08-2024,28-08-2024,CUST1324,Dr. Scott Baker II,Europe,Germany,356.8,4,0.04,68.3,6.05,Debit Card,4
ORD1215,PROD1225,Clothing,Jeans,10-08-2024,13-08-2024,CUST1325,Dominic Key,South America,Colombia,115.55,2,0.16,32.02,30.7,Gift Card,4
ORD1216,PROD1226,Electronics,Headphones,10-10-2024,14-10-2024,CUST1326,Evan Stewart,North America,USA,329.47,4,0.2,78.25,5.71,Credit Card,3
ORD1217,PROD1227,Beauty,Makeup,09-03-2024,13-03-2024,CUST1327,Paul Lynch,Europe,Italy,194.9,3,0.11,48.94,5.1,Debit Card,5
ORD1218,PROD1228,Books,Fiction,19-04-2024,24-04-2024,CUST1328,Mark Gregory,Australia,New Zealand,75.03,2,0.06,9.27,29.63,Credit Card,3
ORD1219,PROD1229,Clothing,Shoes,25-01-2025,27-01-2025,CUST1329,Paul Casey,North America,USA,436.89,4,0.23,125.66,45.56,PayPal,5
ORD1220,PROD1230,Home & Kitchen,Cookware,02-09-2024,09-09-2024,CUST1330,Dana Lyons,Europe,Italy,82.3,3,0.02,9.42,24.47,Gift Card,1
ORD1221,PROD1231,Beauty,Skincare,01-01-2025,09-01-2025,CUST1331,Elizabeth Bowers,Asia,South Korea,276.36,3,0.15,41.56,44.44,PayPal,1
ORD1222,PROD1232,Electronics,Smartphones,13-04-2024,18-04-2024,CUST1332,Laura Roberson,Europe,UK,84.47,4,0.23,17.52,22.86,PayPal,4
ORD1223,PROD1233,Books,Non-Fiction,12-01-2025,15-01-2025,CUST1333,David Aguirre,North America,Canada,238.76,4,0.04,24.55,26.59,Gift Card,3
ORD1224,PROD1234,Sports,Treadmills,20-03-2024,23-03-2024,CUST1334,Laura Johnson,Europe,UK,103.73,4,0.06,14.76,34.73,Debit Card,4
ORD1225,PROD1235,Home & Kitchen,Cookware,27-07-2024,30-07-2024,CUST1335,Bridget Blackwell,Australia,Australia,491.16,3,0.11,51.14,46.44,Credit Card,2
ORD1226,PROD1236,Home & Kitchen,Bedding,08-02-2025,13-02-2025,CUST1336,Michael Webb,North America,Mexico,223.15,4,0.12,43.42,37.39,Gift Card,1
ORD1227,PROD1237,Books,Educational,21-10-2024,29-10-2024,CUST1337,William Douglas,Europe,UK,420.7,2,0.04,102.9,6.68,Debit Card,5
ORD1228,PROD1238,Clothing,Shirts,11-05-2024,18-05-2024,CUST1338,Olivia Hubbard,South America,Colombia,289.96,2,0.03,46.42,17.14,PayPal,4
ORD1229,PROD1239,Books,Fiction,01-12-2024,09-12-2024,CUST1339,Tricia King,North America,Mexico,390.77,4,0.2,94.97,48.8,Debit Card,5
ORD1230,PROD1240,Books,Non-Fiction,09-08-2024,12-08-2024,CUST1340,Brenda Jackson,North America,Canada,187,2,0.16,21.73,21.01,Gift Card,2
ORD1231,PROD1241,Books,Fiction,13-10-2024,18-10-2024,CUST1341,Frank Cantu,Europe,UK,364.6,4,0.28,58.95,37.78,Credit Card,1
ORD1232,PROD1242,Sports,Treadmills,08-10-2024,13-10-2024,CUST1342,Ronald Flores,North America,USA,465.04,2,0.22,62.15,47.92,PayPal,1
ORD1233,PROD1243,Sports,Dumbbells,14-07-2024,18-07-2024,CUST1343,Molly Coleman,North America,Canada,490.49,3,0,145.86,44.6,Gift Card,1
ORD1234,PROD1244,Sports,Bicycles,23-01-2025,29-01-2025,CUST1344,Darius Bruce,Europe,France,91.65,1,0.26,16.21,23.95,Debit Card,1
ORD1235,PROD1245,Books,Fiction,27-07-2024,05-08-2024,CUST1345,Ian Webb,South America,Argentina,320.61,3,0.02,86.96,13.09,Credit Card,2
ORD1236,PROD1246,Electronics,Tablets,29-08-2024,01-09-2024,CUST1346,Jamie Thomas,Australia,Australia,237.23,3,0.02,32.57,41.46,Gift Card,4
ORD1237,PROD1247,Beauty,Skincare,28-05-2024,02-06-2024,CUST1347,Sarah Todd,North America,Canada,12.64,1,0,1.59,19.25,PayPal,3
ORD1238,PROD1248,Electronics,Headphones,31-05-2024,09-06-2024,CUST1348,Joshua Dawson,Europe,Germany,288.25,4,0.27,72.51,33.49,Gift Card,5
ORD1239,PROD1249,Toys,Board Games,22-04-2024,30-04-2024,CUST1349,Paige Richardson,Asia,China,356.1,1,0.18,42.38,24.66,Gift Card,3
ORD1240,PROD1250,Home & Kitchen,Furniture,07-06-2024,11-06-2024,CUST1350,Jennifer Odonnell,North America,Canada,336.37,4,0.26,73.1,35.43,Gift Card,3
ORD1241,PROD1251,Clothing,Jeans,04-11-2024,13-11-2024,CUST1351,Donald Johnson,South America,Colombia,431.1,3,0.17,70.33,34.47,PayPal,2
ORD1242,PROD1252,Clothing,Shirts,09-02-2025,17-02-2025,CUST1352,John Hamilton,North America,Canada,240.37,3,0.28,50.6,37.64,PayPal,2
ORD1243,PROD1253,Toys,Stuffed Toys,19-01-2025,24-01-2025,CUST1353,Tina Fernandez,Asia,South Korea,123.5,4,0.03,13.64,41.47,PayPal,3
ORD1244,PROD1254,Sports,Treadmills,12-12-2024,18-12-2024,CUST1354,Randall Sanford,Europe,Germany,57.85,4,0.12,15.69,33.69,Debit Card,3
ORD1245,PROD1255,Toys,Puzzles,05-12-2024,07-12-2024,CUST1355,Cynthia Cruz,South America,Colombia,463.48,1,0.24,71.79,34.05,Gift Card,2
ORD1246,PROD1256,Home & Kitchen,Cookware,22-03-2024,26-03-2024,CUST1356,Ann Berg,South America,Argentina,480.14,2,0.23,110.98,28.87,Gift Card,1
ORD1247,PROD1257,Books,Comics,17-10-2024,20-10-2024,CUST1357,Joshua Johnston,South America,Brazil,314.83,4,0.23,48.45,12.26,Gift Card,2
ORD1248,PROD1258,Home & Kitchen,Bedding,04-08-2024,09-08-2024,CUST1358,John Camacho,Australia,New Zealand,72.2,4,0.11,17.92,49.56,Debit Card,4
ORD1249,PROD1259,Electronics,Laptops,29-12-2024,03-01-2025,CUST1359,Carol Kelly,Australia,Australia,292.47,3,0,39.15,5.51,Gift Card,5
ORD1250,PROD1260,Beauty,Perfumes,24-12-2024,30-12-2024,CUST1360,Julia Sampson,Asia,Japan,324.9,1,0.19,48.2,31.3,Gift Card,4
ORD1251,PROD1261,Toys,Board Games,27-04-2024,30-04-2024,CUST1361,Janice Lee,South America,Brazil,180.42,3,0.23,53.46,35.58,Gift Card,4
ORD1252,PROD1262,Books,Comics,21-12-2024,28-12-2024,CUST1362,Eric Burns,North America,USA,341.97,3,0.17,56.89,46.8,Gift Card,3
ORD1253,PROD1263,Books,Comics,13-06-2024,16-06-2024,CUST1363,Alan Jenkins,Australia,Australia,232.28,2,0.14,27.18,11.93,Gift Card,3
ORD1254,PROD1264,Clothing,Jackets,15-02-2025,21-02-2025,CUST1364,Anthony Fernandez,South America,Colombia,160.72,2,0.18,18.87,15.87,PayPal,3
ORD1255,PROD1265,Clothing,Shirts,02-08-2024,05-08-2024,CUST1365,Brian Wheeler,Asia,India,147.18,4,0.16,31.23,49.48,PayPal,3
ORD1256,PROD1266,Sports,Bicycles,15-04-2024,22-04-2024,CUST1366,Michael Bailey,Europe,Italy,378.81,2,0.15,75.47,7.22,Credit Card,1
ORD1257,PROD1267,Electronics,Headphones,16-02-2025,21-02-2025,CUST1367,Ryan Bishop,Asia,South Korea,461.04,3,0.14,130.37,11.62,Credit Card,3
ORD1258,PROD1268,Electronics,Smartphones,06-04-2024,08-04-2024,CUST1368,Yvonne Matthews,South America,Argentina,99.65,3,0.11,28.75,26.27,PayPal,3
ORD1259,PROD1269,Books,Educational,24-10-2024,01-11-2024,CUST1369,Bryan Lynch,Europe,UK,326.39,3,0.24,56.86,16.39,PayPal,5
ORD1260,PROD1270,Home & Kitchen,Bedding,07-12-2024,16-12-2024,CUST1370,Alison Lara,Asia,China,375.51,2,0.27,64.68,18.97,Gift Card,1
ORD1261,PROD1271,Beauty,Skincare,01-11-2024,06-11-2024,CUST1371,Karen Barr,Asia,Japan,208.75,2,0.1,61.73,8.5,Debit Card,5
ORD1262,PROD1272,Beauty,Makeup,17-03-2024,23-03-2024,CUST1372,Anna Ballard,North America,Mexico,187.27,2,0.24,53.28,37.42,Gift Card,2
ORD1263,PROD1273,Books,Fiction,16-03-2024,21-03-2024,CUST1373,Maria Brown,Asia,India,242.47,3,0.25,61.65,23.81,Debit Card,4
ORD1264,PROD1274,Toys,Stuffed Toys,22-02-2025,27-02-2025,CUST1374,Amanda Parker,Australia,Australia,316.87,1,0.09,48.28,49.86,Debit Card,5
ORD1265,PROD1275,Beauty,Haircare,14-11-2024,19-11-2024,CUST1375,Chloe Morris,Europe,Germany,106.8,4,0.14,21.3,36.42,PayPal,3
ORD1266,PROD1276,Clothing,Shirts,21-09-2024,28-09-2024,CUST1376,William Gray,Europe,UK,477.96,1,0.23,75.99,36.74,Gift Card,5
ORD1267,PROD1277,Books,Comics,28-10-2024,31-10-2024,CUST1377,Jessica Silva,South America,Argentina,403.09,3,0.01,47.61,47.1,Debit Card,5
ORD1268,PROD1278,Beauty,Skincare,24-02-2025,01-03-2025,CUST1378,Angela Jones,Asia,Japan,308.07,1,0.23,31.83,6.41,PayPal,1
ORD1269,PROD1279,Beauty,Perfumes,23-10-2024,27-10-2024,CUST1379,Jason Manning,South America,Brazil,401.11,4,0.08,115.27,45.62,Debit Card,2
ORD1270,PROD1280,Clothing,Shirts,28-01-2025,01-02-2025,CUST1380,Tiffany Patton,North America,USA,221.34,1,0.28,63.86,35.95,Gift Card,5
ORD1271,PROD1281,Electronics,Headphones,09-01-2025,15-01-2025,CUST1381,Ashley Perkins,Europe,France,146.9,4,0.01,25.21,34.95,PayPal,2
ORD1272,PROD1282,Books,Fiction,26-05-2024,02-06-2024,CUST1382,Dalton Stevenson,Asia,South Korea,21.61,1,0.12,3.4,32.43,Credit Card,3
ORD1273,PROD1283,Toys,Puzzles,11-02-2025,13-02-2025,CUST1383,William Medina,North America,USA,276.2,1,0.25,37.15,17.95,Debit Card,4
ORD1274,PROD1284,Home & Kitchen,Bedding,06-12-2024,09-12-2024,CUST1384,Sarah Smith,Asia,South Korea,235.03,3,0.28,42.77,16.6,Credit Card,4
ORD1275,PROD1285,Books,Fiction,04-05-2024,08-05-2024,CUST1385,Elaine Bowman,North America,USA,225.87,2,0.03,46.67,11.9,Debit Card,4
ORD1276,PROD1286,Sports,Dumbbells,17-12-2024,26-12-2024,CUST1386,Mackenzie Martinez,North America,Mexico,487.48,2,0.27,106.02,21.69,Credit Card,3
ORD1277,PROD1287,Books,Non-Fiction,07-03-2024,10-03-2024,CUST1387,Christopher Chung,Australia,Australia,96.58,3,0.02,17.25,21.08,PayPal,1
ORD1278,PROD1288,Home & Kitchen,Cookware,20-01-2025,28-01-2025,CUST1388,Matthew Delgado MD,Asia,Japan,262.63,3,0.25,60.61,27.81,Credit Card,5
ORD1279,PROD1289,Electronics,Laptops,29-11-2024,01-12-2024,CUST1389,Amanda Wright,Asia,South Korea,189.14,2,0.25,28.29,44.04,Gift Card,2
ORD1280,PROD1290,Electronics,Headphones,27-03-2024,29-03-2024,CUST1390,Marc Sanchez,North America,USA,243.18,3,0.3,47.2,10.37,Debit Card,4
ORD1281,PROD1291,Home & Kitchen,Furniture,13-05-2024,21-05-2024,CUST1391,Heather Morgan,South America,Argentina,114.98,1,0.17,21,21.18,PayPal,4
ORD1282,PROD1292,Toys,Action Figures,14-01-2025,22-01-2025,CUST1392,Destiny Farrell,Asia,China,168.12,1,0.18,37.79,36.94,Credit Card,3
ORD1283,PROD1293,Electronics,Headphones,23-04-2024,01-05-2024,CUST1393,Ronald Myers,Australia,New Zealand,362.29,4,0.12,47.64,39.12,Debit Card,5
ORD1284,PROD1294,Beauty,Makeup,02-01-2025,06-01-2025,CUST1394,Renee Wallace,North America,USA,392.65,4,0.24,112.75,35.85,Debit Card,1
ORD1285,PROD1295,Books,Comics,21-06-2024,29-06-2024,CUST1395,Melinda Finley,North America,Mexico,22.87,4,0.14,5.66,31.59,Debit Card,4
ORD1286,PROD1296,Home & Kitchen,Cookware,29-01-2025,05-02-2025,CUST1396,Ashley Dawson,Asia,China,211.51,2,0.07,38.13,36.27,Gift Card,1
ORD1287,PROD1297,Toys,Board Games,11-04-2024,20-04-2024,CUST1397,Jill Bond,Australia,New Zealand,109.69,4,0.21,15.48,8.58,PayPal,5
ORD1288,PROD1298,Books,Educational,15-08-2024,17-08-2024,CUST1398,Kara Lewis,North America,USA,159.31,1,0,37.5,22.25,Gift Card,4
ORD1289,PROD1299,Sports,Bicycles,31-10-2024,06-11-2024,CUST1399,Ronald Foster MD,Asia,India,241.18,4,0.1,37.36,30,Credit Card,4
ORD1290,PROD1300,Beauty,Makeup,08-04-2024,10-04-2024,CUST1400,Paul Norton,North America,USA,100.54,2,0.03,10.28,16.17,PayPal,1
ORD1291,PROD1301,Toys,Puzzles,26-07-2024,31-07-2024,CUST1401,Lawrence Thompson,North America,USA,188.29,3,0.04,23.6,17.42,Credit Card,2
ORD1292,PROD1302,Home & Kitchen,Decor,01-12-2024,10-12-2024,CUST1402,Matthew Smith,South America,Brazil,380.28,3,0.02,40.83,31.14,PayPal,1
ORD1293,PROD1303,Clothing,Shoes,27-10-2024,03-11-2024,CUST1403,Mr. James Rollins DDS,Asia,Japan,54.5,1,0.07,6.94,37.23,Credit Card,4
ORD1294,PROD1304,Toys,Board Games,02-03-2024,07-03-2024,CUST1404,Miss Kathleen Casey,North America,USA,92.13,2,0.13,11.55,38.48,Credit Card,1
ORD1295,PROD1305,Clothing,Jackets,08-09-2024,13-09-2024,CUST1405,Stephen Manning,Asia,India,58.61,3,0.01,6.42,27.3,Gift Card,5
ORD1296,PROD1306,Sports,Bicycles,20-12-2024,25-12-2024,CUST1406,Larry Hoffman,North America,Canada,361.51,4,0.18,77.59,6.97,Credit Card,5
ORD1297,PROD1307,Toys,Puzzles,11-09-2024,17-09-2024,CUST1407,James Clark,Asia,India,68.59,4,0.13,7.52,43.23,Gift Card,1
ORD1298,PROD1308,Beauty,Perfumes,27-01-2025,04-02-2025,CUST1408,Jeffrey Mcpherson,Asia,India,493.56,2,0.04,49.54,33.75,Debit Card,4
ORD1299,PROD1309,Clothing,Jeans,13-11-2024,18-11-2024,CUST1409,Nancy Gibson,Australia,New Zealand,197.4,3,0.14,44.57,29.28,Debit Card,1
ORD1300,PROD1310,Sports,Bicycles,28-07-2024,31-07-2024,CUST1410,Lisa Carr,Europe,Italy,288,3,0.3,71.88,48.95,Debit Card,2
ORD1301,PROD1311,Home & Kitchen,Cookware,14-11-2024,20-11-2024,CUST1411,Cody Williamson,South America,Argentina,23.43,1,0.2,5.51,33.3,Debit Card,1
ORD1302,PROD1312,Home & Kitchen,Furniture,03-06-2024,05-06-2024,CUST1412,James Garcia,Asia,Japan,463.96,1,0.17,86.36,49.58,PayPal,4
ORD1303,PROD1313,Home & Kitchen,Furniture,06-12-2024,10-12-2024,CUST1413,Amy Hunt,Asia,Japan,82.12,3,0.14,14.38,39.16,PayPal,5
ORD1304,PROD1314,Beauty,Perfumes,17-05-2024,20-05-2024,CUST1414,Andrew Parker,South America,Colombia,50.59,3,0.27,14.79,7.3,Debit Card,3
ORD1305,PROD1315,Beauty,Skincare,07-06-2024,09-06-2024,CUST1415,Angela Goodman,South America,Colombia,475.43,2,0.29,85.98,31.49,Debit Card,3
ORD1306,PROD1316,Clothing,Shirts,13-12-2024,22-12-2024,CUST1416,Mr. Curtis Gonzalez,Asia,Japan,233.15,4,0.12,46.96,45.38,PayPal,1
ORD1307,PROD1317,Toys,Stuffed Toys,30-05-2024,04-06-2024,CUST1417,Sara Woods,North America,Mexico,257.24,2,0.07,34.91,39.64,PayPal,1
ORD1308,PROD1318,Home & Kitchen,Cookware,17-02-2025,22-02-2025,CUST1418,Susan Miller,North America,USA,100.15,1,0.16,12.06,13.07,PayPal,1
ORD1309,PROD1319,Toys,Stuffed Toys,08-06-2024,14-06-2024,CUST1419,Jon Gonzalez,South America,Colombia,308.3,2,0.04,76.6,21.3,Gift Card,3
ORD1310,PROD1320,Clothing,Shirts,12-09-2024,16-09-2024,CUST1420,Todd Willis,North America,USA,37.86,4,0.3,11.05,11.02,PayPal,4
ORD1311,PROD1321,Beauty,Skincare,22-10-2024,26-10-2024,CUST1421,Timothy Manning,South America,Brazil,110.91,2,0,26.71,16.88,PayPal,3
ORD1312,PROD1322,Books,Fiction,26-03-2024,04-04-2024,CUST1422,Christina Vazquez,South America,Brazil,438.54,1,0.21,69.56,45.84,Gift Card,2
ORD1313,PROD1323,Beauty,Makeup,16-03-2024,19-03-2024,CUST1423,Megan May,North America,Mexico,344.71,3,0.23,53.1,6.1,Gift Card,3
ORD1314,PROD1324,Electronics,Headphones,14-08-2024,19-08-2024,CUST1424,Jennifer Grant,Europe,Italy,449.75,2,0.15,127.23,31.24,PayPal,1
ORD1315,PROD1325,Electronics,Smartphones,29-05-2024,31-05-2024,CUST1425,Stephanie Moore,Australia,New Zealand,156.95,1,0.23,25.73,38.43,Debit Card,4
ORD1316,PROD1326,Toys,Action Figures,30-04-2024,06-05-2024,CUST1426,Clarence Brown,Australia,New Zealand,396.63,2,0.18,105.94,33.67,PayPal,3
ORD1317,PROD1327,Sports,Sportswear,17-01-2025,26-01-2025,CUST1427,Lisa Jacobs,Europe,Germany,301.64,1,0.1,84.01,15.88,Debit Card,4
ORD1318,PROD1328,Sports,Bicycles,24-01-2025,27-01-2025,CUST1428,Michael Cooper,South America,Colombia,477.46,3,0.23,139.15,39.61,Credit Card,1
ORD1319,PROD1329,Toys,Stuffed Toys,03-10-2024,12-10-2024,CUST1429,Daniel Chavez,Asia,South Korea,52.96,3,0.05,14.12,38.07,PayPal,1
ORD1320,PROD1330,Home & Kitchen,Decor,12-08-2024,14-08-2024,CUST1430,Chris Love,North America,Canada,151.17,1,0.15,42.72,37.35,Credit Card,1
ORD1321,PROD1331,Clothing,Shirts,15-05-2024,24-05-2024,CUST1431,Sarah Simpson,North America,Mexico,424.4,4,0.11,64.48,26.6,Debit Card,1
ORD1322,PROD1332,Sports,Sportswear,15-01-2025,18-01-2025,CUST1432,Todd Reid,Asia,China,33.22,3,0.28,4.8,39.6,Debit Card,1
ORD1323,PROD1333,Sports,Bicycles,14-07-2024,16-07-2024,CUST1433,Riley Sullivan,North America,USA,239.72,2,0.24,56.51,29.65,Debit Card,1
ORD1324,PROD1334,Books,Fiction,02-11-2024,09-11-2024,CUST1434,Caleb Greene,Australia,New Zealand,50.12,3,0.15,13.52,38.51,Debit Card,2
ORD1325,PROD1335,Home & Kitchen,Cookware,02-06-2024,06-06-2024,CUST1435,Kendra Richardson,South America,Argentina,466.8,2,0.22,73.37,40.88,Debit Card,5
